sourcemmsi,altitude,speedoverground,courseoverground,lon,lat,ts
2059,89,0,0,-4.4123216,48.44633,1446709692
2059,90,0,0,-4.4123235,48.446335,1446709712
2059,90,0,0,-4.412325,48.446335,1446709723
2059,90,0,0,-4.412325,48.44633,1446709732
2059,53,0,0,-4.412435,48.44635,1446709992
2059,50,0,0,-4.4124465,48.44634,1446710031
2059,65,0,0,-4.41232,48.446377,1446710302
2059,37,0,0,-4.4126782,48.44646,1446712392
2059,35,0,0,-4.41268,48.44646,1446712423
2059,40,0,0,-4.412677,48.44644,1446712692
2059,40,0,0,-4.4126782,48.44644,1446712703
2059,40,0,0,-4.41268,48.44644,1446712713
2059,39,0,0,-4.4126835,48.44644,1446712722
2059,39,0,0,-4.4126835,48.44644,1446712732
2059,38,0,0,-4.412685,48.446438,1446712992
2059,39,0,0,-4.412685,48.446438,1446713002
2059,39,0,0,-4.4126835,48.446438,1446713032
2059,39,0,0,-4.4127,48.446434,1446713291
2059,39,0,0,-4.4126983,48.446434,1446713302
2059,39,0,0,-4.4127,48.446434,1446713312
2059,39,0,0,-4.4127016,48.446434,1446713323
2059,39,0,0,-4.4127016,48.44643,1446713332
2059,43,0,0,-4.412695,48.446426,1446713592
2059,43,0,0,-4.412695,48.446423,1446713602
2059,43,0,0,-4.412695,48.446423,1446713613
2059,43,0,0,-4.412697,48.446423,1446713623
2059,43,0,0,-4.412697,48.446423,1446713632
2059,49,0,0,-4.41267,48.446434,1446713892
2059,49,0,0,-4.41267,48.446434,1446713904
2059,49,0,0,-4.41267,48.44643,1446713913
2059,49,0,0,-4.41267,48.44643,1446713922
2059,50,0,0,-4.412668,48.446426,1446713933
2059,98,0,0,-4.4127765,48.44653,1447065195
2059,98,0,0,-4.4127765,48.44653,1447065207
2059,98,0,0,-4.4127765,48.44653,1447065235
2059,98,0,0,-4.412773,48.446533,1447065506
2059,98,0,0,-4.412773,48.446533,1447065515
2059,98,0,0,-4.4127717,48.44653,1447065796
2059,98,0,0,-4.4127717,48.44653,1447065807
2059,98,0,0,-4.412773,48.44653,1447065814
2059,98,0,0,-4.412773,48.44653,1447065836
2059,98,0,0,-4.412773,48.446526,1447066094
2059,98,0,0,-4.412773,48.446526,1447066126
2059,99,0,0,-4.4127684,48.446533,1447066405
2059,99,0,0,-4.4127684,48.446533,1447066425
2059,99,0,0,-4.412773,48.44653,1447066706
2059,99,0,0,-4.412773,48.44653,1447066716
2059,99,0,0,-4.4127717,48.44653,1447066725
2059,102,0,0,-4.4127684,48.44655,1447073298
2059,103,0,0,-4.4127684,48.446552,1447073309
2059,103,0,0,-4.4127665,48.44655,1447073329
2059,101,0,0,-4.41277,48.446526,1447073598
2059,100,0,0,-4.41277,48.446526,1447073612
2059,100,0,0,-4.41277,48.446526,1447073621
2059,100,0,0,-4.412765,48.446526,1447073638
2059,100,0,0,-4.4127564,48.446526,1447073888
2059,100,0,0,-4.4127564,48.446526,1447073899
2059,100,0,0,-4.4127564,48.446526,1447073910
2059,100,0,0,-4.4127564,48.446526,1447073918
2059,100,0,0,-4.4127564,48.446526,1447073930
2059,100,0,0,-4.4127564,48.446526,1447073938
2059,101,0,0,-4.4127417,48.44652,1447075999
2059,101,0,0,-4.4127417,48.44652,1447076008
2059,101,0,0,-4.4127417,48.44652,1447076040
2059,101,0,0,-4.412745,48.446526,1447076308
2059,101,0,0,-4.4127464,48.446526,1447076319
2059,101,0,0,-4.4127464,48.446526,1447076329
2059,99,0,0,-4.4127517,48.44653,1447076608
2059,99,0,0,-4.412753,48.44653,1447076620
2059,100,0,0,-4.412765,48.446533,1447076890
2059,100,0,0,-4.4127665,48.446533,1447076899
2059,100,0,0,-4.4127665,48.446533,1447076910
2059,100,0,0,-4.412763,48.446533,1447076929
2059,100,0,0,-4.412763,48.446533,1447076938
2059,111,0,0,-4.4127684,48.44662,1447079891
2059,113,0,0,-4.4127765,48.446632,1447079910
2059,113,0,0,-4.4127684,48.44664,1447079929
2059,104,0,0,-4.412775,48.446606,1447080191
2059,104,0,0,-4.4127765,48.446606,1447080200
2059,105,0,0,-4.4127784,48.44661,1447080211
2059,105,0,0,-4.4127784,48.446613,1447080220
2059,106,0,0,-4.4127784,48.446617,1447080230
2059,97,0,0,-4.4131,48.44816,1447080521
2059,143,88,254.2,-4.42999,48.445293,1447080781
2059,190,88,257,-4.435398,48.44444,1447080789
2059,190,88,257,-4.435398,48.44444,1447080790
2059,250,88,263.1,-4.441438,48.443752,1447080800
2059,307,89,269.5,-4.447635,48.443607,1447080810
2059,307,89,269.5,-4.447635,48.443607,1447080810
2059,352,95,273.3,-4.4540834,48.443707,1447080820
2059,352,95,273.3,-4.4540834,48.443707,1447080821
2059,401,89,275.3,-4.4604516,48.444004,1447080829
2059,429,87,277.1,-4.4670615,48.44454,1447080841
2059,429,87,277.1,-4.4670615,48.44454,1447080842
2059,438,87,276.4,-4.4724884,48.44498,1447080850
2059,435,92,274.8,-4.478715,48.44532,1447080860
2059,445,97,273.8,-4.4854016,48.445686,1447080869
2059,455,95,272.1,-4.492027,48.445812,1447080880
2059,461,96,271.6,-4.498678,48.446007,1447080890
2059,460,100,271.7,-4.5062466,48.446133,1447080901
2059,457,103,269.3,-4.512648,48.446136,1447080909
2059,454,107,270.2,-4.5200534,48.446125,1447080920
2059,460,104,270,-4.5273867,48.44615,1447080929
2059,460,102,267.7,-4.53458,48.446136,1447080940
2059,459,99,259.6,-4.5415134,48.445465,1447080951
2059,445,102,259.6,-4.5491533,48.444546,1447080961
2059,440,102,258.9,-4.555442,48.443714,1447080970
2059,440,101,259.1,-4.56237,48.44283,1447080980
2059,433,101,255.9,-4.56922,48.44178,1447080989
2059,430,101,257,-4.575392,48.44076,1447080999
2059,430,101,255.7,-4.582945,48.439495,1447081010
2059,452,96,257.4,-4.59022,48.43838,1447081021
2059,459,95,256.7,-4.5960617,48.43745,1447081030
2059,461,99,258.4,-4.60271,48.43649,1447081040
2059,466,99,257.6,-4.609472,48.43552,1447081049
2059,469,100,260,-4.61562,48.434753,1447081059
2059,463,103,258.2,-4.6232514,48.433735,1447081070
2059,454,107,261,-4.6312084,48.4328,1447081081
2059,453,108,262.9,-4.6371617,48.43225,1447081089
2059,453,108,262.9,-4.6371617,48.43225,1447081090
2059,457,108,263.9,-4.64541,48.431614,1447081100
2059,454,109,267.9,-4.6530166,48.431293,1447081110
2059,454,109,267.9,-4.6530166,48.431293,1447081110
2059,452,108,270.8,-4.6598215,48.431293,1447081120
2059,452,108,270.8,-4.6598215,48.431293,1447081120
2059,448,110,273.9,-4.66741,48.43156,1447081129
2059,448,110,273.9,-4.66741,48.43156,1447081130
2059,457,105,274.2,-4.676335,48.432034,1447081141
2059,457,105,274.2,-4.676335,48.432034,1447081141
2059,458,105,277.7,-4.6821485,48.432495,1447081150
2059,457,106,279.7,-4.690153,48.433353,1447081160
2059,454,107,280.5,-4.6967483,48.43413,1447081169
2059,449,110,281.4,-4.704252,48.43506,1447081179
2059,449,109,286.3,-4.7116065,48.4363,1447081189
2059,440,109,289.7,-4.7203083,48.438267,1447081201
2059,432,110,293.3,-4.725955,48.439808,1447081209
2059,418,113,297,-4.733735,48.442287,1447081220
2059,416,113,300.6,-4.739945,48.444626,1447081229
2059,420,112,304.6,-4.7465115,48.447533,1447081239
2059,424,110,305.2,-4.7528434,48.450428,1447081249
2059,415,117,317.9,-4.759875,48.454624,1447081261
2059,404,120,321.3,-4.76411,48.458054,1447081269
2059,399,122,324.3,-4.769728,48.463024,1447081280
2059,411,118,324.6,-4.7740436,48.46708,1447081289
2059,409,121,329.6,-4.7785435,48.47174,1447081299
2059,414,124,340.1,-4.7819614,48.476963,1447081309
2059,421,127,349,-4.7842417,48.483208,1447081320
2059,424,129,354.2,-4.785313,48.488514,1447081329
2059,421,132,357.4,-4.785993,48.495193,1447081340
2059,421,134,0.1,-4.7860985,48.500755,1447081349
2059,427,133,2.7,-4.7858534,48.50692,1447081359
2059,433,134,5,-4.78517,48.513103,1447081369
2059,445,133,8.6,-4.783837,48.51984,1447081380
2059,452,133,13.6,-4.782183,48.525272,1447081389
2059,451,137,18.1,-4.7791734,48.53187,1447081400
2059,454,139,21.4,-4.776163,48.537304,1447081409
2059,456,142,30.9,-4.771605,48.543114,1447081419
2059,465,141,40.3,-4.7650685,48.548866,1447081430
2059,464,141,46.5,-4.7581234,48.5535,1447081440
2059,460,144,49.4,-4.751392,48.557457,1447081450
2059,458,144,52.2,-4.742727,48.562008,1447081460
2059,456,144,53.5,-4.735532,48.565643,1447081469
2059,452,144,54.2,-4.7274065,48.56959,1447081479
2059,449,144,55.4,-4.71832,48.57384,1447081491
2059,454,142,57.6,-4.7099333,48.57742,1447081500
2059,457,141,58.1,-4.70074,48.58127,1447081511
2059,457,139,66.8,-4.692858,48.583855,1447081520
2059,447,142,68.5,-4.6846333,48.586052,1447081529
2059,449,142,69.6,-4.6753736,48.588387,1447081539
2059,449,141,66.9,-4.66527,48.591038,1447081550
2059,451,141,64.7,-4.656335,48.59383,1447081560
2059,450,142,65.8,-4.6463933,48.59684,1447081571
2059,456,140,66.5,-4.6383286,48.599205,1447081580
2059,455,141,64.7,-4.6302867,48.601654,1447081589
2059,464,139,64.6,-4.62145,48.60449,1447081599
2059,463,140,65.9,-4.611715,48.607494,1447081610
2059,462,140,67,-4.603657,48.609814,1447081619
2059,461,141,63.6,-4.5928683,48.612972,1447081631
2059,453,143,61.3,-4.585835,48.615475,1447081639
2059,440,147,59.2,-4.576945,48.618725,1447081649
2059,431,149,58.1,-4.5681367,48.62242,1447081659
2059,453,141,59.9,-4.558555,48.626106,1447081670
2059,452,140,59.5,-4.5509634,48.629086,1447081679
2059,460,138,61.4,-4.540725,48.63283,1447081691
2059,463,137,63.7,-4.5338736,48.63513,1447081699
2059,462,138,64.5,-4.525173,48.637882,1447081709
2059,464,138,65.7,-4.51641,48.640614,1447081719
2059,458,140,68.7,-4.5055966,48.64356,1447081731
2059,455,141,70.1,-4.4981766,48.64533,1447081739
2059,441,145,71.1,-4.4868865,48.648067,1447081751
2059,451,141,75.9,-4.4791765,48.64945,1447081759
2059,445,140,79.1,-4.4696236,48.6508,1447081769
2059,434,144,72.6,-4.4599767,48.652454,1447081779
2059,435,142,69.5,-4.4487066,48.655315,1447081791
2059,450,138,70.4,-4.441378,48.65703,1447081799
2059,464,134,67.3,-4.4307985,48.659824,1447081811
2059,454,138,65.7,-4.423792,48.66186,1447081819
2059,452,140,58.5,-4.4151416,48.664875,1447081829
2059,446,141,39.9,-4.4079833,48.669334,1447081839
2059,440,137,15.3,-4.4028234,48.676235,1447081851
2059,437,125,352,-4.402897,48.68096,1447081859
2059,436,109,320.5,-4.406985,48.68608,1447081870
2059,434,96,294.6,-4.4122634,48.688366,1447081879
2059,422,87,265.7,-4.418443,48.688793,1447081889
2059,405,87,245.9,-4.424188,48.68756,1447081899
2059,431,82,255.6,-4.430888,48.685867,1447081911
2059,443,78,260.8,-4.4363217,48.685226,1447081920
2059,437,82,261.3,-4.4413586,48.68469,1447081929
2059,441,80,250.6,-4.4462934,48.683792,1447081939
2059,454,77,253.9,-4.45149,48.68272,1447081949
2059,455,78,255.7,-4.457773,48.681477,1447081961
2059,456,78,249.3,-4.4629536,48.680393,1447081971
2059,449,81,248.8,-4.468253,48.679108,1447081980
2059,448,80,243.9,-4.472833,48.67766,1447081990
2059,445,81,241.8,-4.4773517,48.676113,1447081999
2059,445,81,241.1,-4.4823585,48.674305,1447082009
2059,442,82,241.5,-4.4883265,48.672173,1447082021
2059,429,85,241.9,-4.493543,48.67034,1447082031
2059,427,86,243,-4.49888,48.668495,1447082040
2059,447,78,242.6,-4.50341,48.666927,1447082049
2059,447,78,244,-4.5083933,48.665413,1447082059
2059,450,79,245.2,-4.5128884,48.663986,1447082069
2059,451,79,240.1,-4.5187335,48.661926,1447082081
2059,452,80,242.3,-4.523685,48.66018,1447082091
2059,450,78,234.8,-4.5283732,48.65822,1447082100
2059,435,83,233.5,-4.5324717,48.656223,1447082109
2059,426,86,234.6,-4.5373535,48.65386,1447082119
2059,440,81,232.9,-4.5415416,48.651783,1447082129
2059,441,80,230.6,-4.54679,48.649014,1447082141
2059,442,79,223.8,-4.5508018,48.64646,1447082151
2059,440,79,231.4,-4.554555,48.64428,1447082160
2059,440,79,238.3,-4.5591583,48.64222,1447082169
2059,443,78,237,-4.5637965,48.640285,1447082179
2059,434,81,237.5,-4.568055,48.638508,1447082189
2059,419,84,236.8,-4.57395,48.635975,1447082201
2059,409,85,241.2,-4.579077,48.63396,1447082210
2059,404,86,239,-4.5837283,48.632145,1447082220
2059,397,86,245.2,-4.5890865,48.630314,1447082230
2059,373,91,246.2,-4.5947485,48.628593,1447082239
2059,355,95,248.2,-4.600265,48.627144,1447082249
2059,335,96,246.5,-4.607643,48.624966,1447082261
2059,322,97,249.3,-4.6139817,48.62336,1447082270
2059,308,95,245,-4.619425,48.62171,1447082280
2059,324,89,242.9,-4.6252065,48.61988,1447082290
2059,340,83,243.3,-4.63054,48.618088,1447082299
2059,343,80,244.8,-4.636202,48.616367,1447082311
2059,344,82,237.3,-4.6411467,48.614468,1447082321
2059,356,81,237.6,-4.645905,48.61241,1447082330
2059,361,82,239.6,-4.6502914,48.61066,1447082340
2059,366,81,232.4,-4.655015,48.608555,1447082350
2059,371,82,218.4,-4.65896,48.605793,1447082359
2059,372,84,212.6,-4.6624985,48.60227,1447082371
2059,358,90,207.3,-4.6655083,48.598686,1447082381
2059,350,94,204.3,-4.6682515,48.594788,1447082390
2059,344,95,204.3,-4.670747,48.591187,1447082400
2059,336,99,195.2,-4.6730366,48.586933,1447082410
2059,336,102,179.2,-4.6735835,48.58229,1447082419
2059,351,104,162.6,-4.6719785,48.577095,1447082430
2059,377,99,156.1,-4.6693783,48.57276,1447082441
2059,395,98,152.2,-4.6662617,48.5687,1447082450
2059,407,98,150.7,-4.6632566,48.56512,1447082460
2059,413,100,150,-4.6598134,48.561108,1447082470
2059,417,102,147.7,-4.6560636,48.55708,1447082480
2059,419,102,150.2,-4.6520634,48.55261,1447082490
2059,426,102,150.7,-4.648617,48.548473,1447082501
2059,427,106,144.9,-4.64453,48.544437,1447082511
2059,425,108,142.9,-4.640415,48.54083,1447082520
2059,428,109,143.3,-4.6358333,48.5368,1447082530
2059,426,114,137.3,-4.6308684,48.532772,1447082540
2059,435,118,130,-4.6242332,48.528748,1447082550
2059,438,121,124.6,-4.6175284,48.525433,1447082560
2059,444,126,112.1,-4.6098266,48.522827,1447082571
2059,446,127,104.5,-4.602235,48.521267,1447082580
2059,438,130,100.4,-4.593458,48.520054,1447082590
2059,438,128,103.5,-4.584658,48.518787,1447082600
2059,445,125,102.3,-4.575227,48.51728,1447082611
2059,449,124,103.1,-4.5667815,48.51599,1447082620
2059,454,126,98.3,-4.558153,48.514942,1447082630
2059,469,126,95.6,-4.5502515,48.514385,1447082640
2059,455,134,90.3,-4.541187,48.514084,1447082650
2059,455,135,88.3,-4.5317435,48.514256,1447082659
2059,451,138,86.7,-4.5212684,48.514576,1447082671
2059,454,136,88.8,-4.512668,48.514774,1447082680
2059,454,135,89.3,-4.5022717,48.514805,1447082690
2059,455,135,89.9,-4.4937367,48.51488,1447082700
2059,456,135,90.3,-4.484325,48.51478,1447082710
2059,465,133,89.7,-4.4750366,48.514755,1447082719
2059,471,133,87.3,-4.464793,48.515152,1447082731
2059,480,130,87.5,-4.4565415,48.51542,1447082741
2059,480,129,90.4,-4.4465966,48.51549,1447082751
2059,470,133,88.5,-4.4383035,48.515526,1447082760
2059,466,133,86.9,-4.429022,48.515686,1447082770
2059,456,130,101.6,-4.418938,48.51536,1447082781
2059,442,114,137.4,-4.4120483,48.51233,1447082791
2059,431,100,170.7,-4.409857,48.508255,1447082800
2059,427,94,189.2,-4.410333,48.50429,1447082809
2059,425,87,214.3,-4.412745,48.50001,1447082820
2059,422,86,246.2,-4.4177833,48.497906,1447082830
2059,419,87,256.1,-4.4241867,48.49668,1447082841
2059,421,88,256.9,-4.4301333,48.495834,1447082851
2059,422,89,256.9,-4.4355617,48.494953,1447082860
2059,429,86,253.7,-4.4408236,48.494034,1447082869
2059,427,87,252.6,-4.4471436,48.492744,1447082880
2059,423,88,245.5,-4.452873,48.491287,1447082890
2059,416,89,239.3,-4.458645,48.48894,1447082901
2059,416,91,237.5,-4.4640164,48.486713,1447082911
2059,407,91,222.6,-4.4683433,48.484245,1447082920
2059,399,94,199.4,-4.470925,48.48082,1447082929
2059,390,100,172.5,-4.4713116,48.475872,1447082940
2059,381,107,160.5,-4.469265,48.471184,1447082950
2059,377,113,148,-4.4654617,48.46618,1447082961
2059,378,121,123.8,-4.459542,48.462433,1447082971
2059,391,127,99.4,-4.4520483,48.460953,1447082980
2059,394,131,81.9,-4.4439316,48.461155,1447082989
2059,431,123,71.5,-4.43465,48.463078,1447083000
2059,446,121,65.6,-4.4268317,48.46526,1447083010
2059,459,123,65.7,-4.418245,48.467808,1447083021
2059,480,122,61.1,-4.410557,48.47027,1447083031
2059,498,120,46.4,-4.4046383,48.473408,1447083041
2059,471,136,32.3,-4.39904,48.47821,1447083050
2059,474,127,5.3,-4.396507,48.484005,1447083060
2059,455,93,278.6,-4.4059434,48.49104,1447083081
2059,451,88,260.1,-4.4121,48.49058,1447083091
2059,463,83,249.2,-4.41716,48.4895,1447083101
2059,462,83,233,-4.42202,48.4875,1447083110
2059,456,88,257.7,-4.427425,48.485867,1447083120
2059,446,91,269.5,-4.433807,48.48583,1447083130
2059,453,84,227.6,-4.439533,48.48384,1447083141
2059,461,86,188.6,-4.44182,48.480305,1447083151
2059,449,101,153.5,-4.4400067,48.47612,1447083161
2059,433,119,122.7,-4.4348683,48.47294,1447083170
2059,425,134,89.5,-4.4260716,48.47187,1447083180
2059,432,136,64.2,-4.417125,48.473934,1447083190
2059,432,136,64.2,-4.417125,48.473934,1447083192
2059,439,136,47.3,-4.408465,48.477665,1447083201
2059,439,136,47.3,-4.408465,48.477665,1447083203
2059,448,131,26.3,-4.4033265,48.482803,1447083211
2059,448,131,26.3,-4.4033265,48.482803,1447083212
2059,460,126,16.8,-4.400385,48.48839,1447083221
2059,460,126,16.8,-4.400385,48.48839,1447083221
2059,464,121,2.8,-4.399415,48.493446,1447083230
2059,464,121,2.8,-4.399415,48.493446,1447083231
2059,449,122,351.9,-4.399935,48.49965,1447083241
2059,438,118,334.5,-4.40235,48.504387,1447083250
2059,421,114,310.5,-4.408215,48.508743,1447083261
2059,421,105,297.5,-4.414632,48.511433,1447083271
2059,420,94,277.9,-4.421173,48.512688,1447083281
2059,393,95,256.8,-4.426988,48.51218,1447083290
2059,364,96,242.5,-4.43377,48.510277,1447083301
2059,357,97,227.1,-4.4386835,48.507866,1447083311
2059,341,101,201.3,-4.4422965,48.503456,1447083320
2059,352,104,186.5,-4.4437017,48.498764,1447083331
2059,373,102,177.3,-4.4436917,48.493965,1447083341
2059,383,105,168.9,-4.4428234,48.489693,1447083350
2059,392,112,157.5,-4.440265,48.484375,1447083361
2059,416,113,143.2,-4.43649,48.48035,1447083371
2059,453,119,108.3,-4.42895,48.477352,1447083381
2059,467,131,77.8,-4.420165,48.47764,1447083391
2059,467,134,68.8,-4.412202,48.47936,1447083400
2059,475,132,64.1,-4.4046583,48.481827,1447083409
2059,442,121,101,-4.394535,48.482292,1447083421
2059,406,118,120.1,-4.3877134,48.48022,1447083430
2059,360,116,131.4,-4.3807282,48.476505,1447083441
2059,337,108,145.2,-4.3757033,48.47258,1447083451
2059,317,100,154.5,-4.372697,48.468796,1447083460
2059,291,93,174.7,-4.371413,48.464947,1447083469
2059,253,91,209.7,-4.37322,48.46014,1447083481
2059,216,95,238,-4.377145,48.457886,1447083489
2059,169,97,249.7,-4.3845115,48.455666,1447083501
2059,142,94,250.7,-4.3901467,48.45433,1447083510
2059,142,94,250.7,-4.3901467,48.45433,1447083510
2059,122,86,250.4,-4.3959966,48.452988,1447083520
2059,122,86,250.4,-4.3959966,48.452988,1447083520
2059,94,39,250.4,-4.4094067,48.44993,1447083551
2059,102,0,0,-4.412735,48.44665,1447083791
111232526,43,0,0,-4.91575,50.19676,1448991835
111232526,137,54,227,-4.92336,50.191433,1448992103
111232526,167,47,228.2,-4.9313784,50.186615,1448992133
111232506,141,127,243.8,-3.6876082,50.210964,1450017500
111232506,141,129,241.5,-3.7032182,50.20574,1450017520
111232506,140,130,241.6,-3.71143,50.202873,1450017529
111232506,141,133,255.7,-3.7202234,50.200672,1450017538
111232506,138,140,283.2,-4.0145965,50.244972,1450017839
111232506,18,12,246.3,-3.812675,50.157413,1450018719
111232506,20,12,242.4,-3.8142283,50.156933,1450018740
111232504,608,99,282.3,-1.6222934,50.81225,1450020821
2059,91,0,0,-4.41321,48.446846,1450362796
2059,92,0,0,-4.41321,48.446854,1450362816
2059,92,0,0,-4.413212,48.446854,1450362825
2059,92,0,0,-4.413212,48.446854,1450362835
2059,92,0,0,-4.41321,48.446854,1450363097
2059,92,0,0,-4.41321,48.446854,1450363107
2059,92,0,0,-4.413212,48.446854,1450363116
2059,92,0,0,-4.413212,48.446854,1450363126
2059,92,0,0,-4.413212,48.446857,1450363136
2059,139,1,73.8,-4.4126215,48.44678,1450363397
2059,85,0,0,-4.412258,48.44633,1450367299
2059,91,0,0,-4.41224,48.446316,1450367310
2059,97,0,0,-4.412215,48.44631,1450367329
2059,98,0,0,-4.4122086,48.44631,1450367341
2059,95,0,0,-4.4121885,48.446342,1450367600
2059,96,0,0,-4.4121833,48.446346,1450367609
2059,97,0,0,-4.412182,48.44635,1450367620
2059,101,0,0,-4.4121985,48.446346,1450367909
2059,94,0,0,-4.4122033,48.446335,1450369991
2059,94,0,0,-4.412205,48.446335,1450370000
2059,94,0,0,-4.412205,48.446335,1450370011
2059,94,0,0,-4.4122066,48.446335,1450370020
2059,94,0,0,-4.4122086,48.446335,1450370039
2059,95,0,0,-4.4121833,48.44632,1450370301
2059,79,0,0,-4.4122367,48.446434,1450370592
2059,83,0,0,-4.4122334,48.44641,1450370612
2059,84,0,0,-4.41224,48.446407,1450370622
2059,83,0,0,-4.4122567,48.446365,1450370902
2059,84,0,0,-4.412255,48.44636,1450370912
2059,84,0,0,-4.4122515,48.44636,1450370922
2059,85,0,0,-4.412248,48.446358,1450370933
2059,94,0,0,-4.41218,48.44631,1450371202
2059,94,0,0,-4.4121785,48.44631,1450371213
2059,92,0,0,-4.412195,48.44631,1450371492
227909090,2223,312,123.4,-2.802055,48.68313,1450705351
111232528,933,135,180.1,-5.009855,49.733326,1451746131
111232528,932,139,179.1,-5.0117683,49.5705,1451746391
111232528,939,136,181.3,-5.01176,49.551987,1451746420
111232528,938,136,181.7,-5.012008,49.545685,1451746429
111232528,926,136,179.7,-5.0129232,49.44354,1451746590
111232528,682,134,179.6,-5.013835,49.381767,1451746690
111232528,655,135,179.6,-5.0137467,49.37489,1451746700
111232528,632,134,179.4,-5.01367,49.369286,1451746709
111232528,607,129,179.7,-5.0135016,49.362602,1451746720
111232528,582,128,183.4,-5.0138183,49.35665,1451746730
2059,97,88,250.6,-4.4248233,48.446434,1452004374
2059,126,95,250.5,-4.431502,48.44489,1452004385
2059,153,100,253.2,-4.437465,48.443634,1452004394
2059,153,100,253.2,-4.437465,48.443634,1452004394
2059,192,102,251.1,-4.4441366,48.4422,1452004404
2059,192,102,251.1,-4.4441366,48.4422,1452004405
2059,236,101,251.7,-4.450858,48.440704,1452004414
2059,236,101,251.7,-4.450858,48.440704,1452004414
2059,275,99,253.9,-4.4575167,48.439354,1452004424
2059,275,99,253.9,-4.4575167,48.439354,1452004424
2059,318,95,261.5,-4.4640718,48.4383,1452004434
2059,318,95,261.5,-4.4640718,48.4383,1452004434
2059,350,98,292,-4.471235,48.439213,1452004445
2059,372,105,312.1,-4.476382,48.44172,1452004454
2059,403,113,335.9,-4.480535,48.446007,1452004464
2059,442,122,0.8,-4.481547,48.451412,1452004474
2059,459,136,22.7,-4.4791384,48.457226,1452004484
2059,459,144,40.1,-4.4735017,48.4626,1452004494
2059,447,151,45.9,-4.46534,48.467903,1452004505
2059,448,147,38.6,-4.459288,48.472626,1452004514
2059,472,143,52.1,-4.4520965,48.47724,1452004524
2059,465,148,60.3,-4.442625,48.48121,1452004534
2059,458,150,63.4,-4.4342885,48.484085,1452004544
2059,444,154,63.7,-4.424762,48.487255,1452004554
2059,467,149,68.1,-4.414233,48.49039,1452004565
2059,456,150,68.6,-4.405495,48.49268,1452004574
2059,455,148,67.2,-4.3958435,48.49528,1452004584
2059,455,142,55.7,-4.38591,48.498554,1452004594
2059,454,130,30.6,-4.380645,48.502865,1452004604
2059,454,112,2.6,-4.3787665,48.508167,1452004614
2059,458,96,329.5,-4.3811584,48.51306,1452004626
2059,459,90,315.8,-4.384918,48.515938,1452004634
2059,460,88,313.9,-4.3893485,48.51886,1452004644
2059,460,88,313.1,-4.394195,48.521988,1452004654
2059,459,85,303.9,-4.398455,48.524208,1452004664
2059,456,85,300.4,-4.4040666,48.526478,1452004675
2059,455,82,262.8,-4.409673,48.526985,1452004685
2059,456,83,241.3,-4.4144483,48.52558,1452004694
2059,456,83,241.3,-4.4144483,48.52558,1452004695
2059,456,83,240,-4.419988,48.523426,1452004704
2059,456,83,240,-4.419988,48.523426,1452004705
2059,456,84,242.6,-4.4251933,48.521614,1452004715
2059,456,82,242.6,-4.429805,48.52003,1452004724
2059,456,82,242.6,-4.429805,48.52003,1452004725
2059,455,82,242.7,-4.4353833,48.51812,1452004735
2059,455,82,242.7,-4.4353833,48.51812,1452004735
2059,455,80,242.2,-4.4404,48.516407,1452004745
2059,456,78,268,-4.445132,48.515594,1452004754
2059,457,81,303.9,-4.450705,48.51721,1452004764
2059,457,87,325.9,-4.454797,48.519936,1452004774
2059,456,101,357.2,-4.4560933,48.523815,1452004784
2059,455,98,352.9,-4.455963,48.52904,1452004795
2059,456,87,327.3,-4.458492,48.532856,1452004805
2059,457,80,303.5,-4.4622536,48.535213,1452004814
2059,457,85,323.7,-4.4669366,48.53787,1452004824
2059,456,88,331.3,-4.4698567,48.541485,1452004834
2059,458,88,330.2,-4.4725966,48.544674,1452004843
2059,456,89,329.1,-4.476072,48.548565,1452004855
2059,455,81,302.9,-4.4801865,48.551323,1452004865
2059,456,75,275.8,-4.485345,48.552174,1452004875
2059,456,76,271,-4.4906535,48.55226,1452004884
2059,454,76,264.3,-4.49598,48.55221,1452004894
2059,453,78,239.2,-4.5003386,48.550816,1452004903
2059,453,81,234.8,-4.50573,48.548946,1452004915
2059,453,92,198.4,-4.5087867,48.5455,1452004925
2059,453,93,193.1,-4.510063,48.54122,1452004935
2059,440,97,195.3,-4.51176,48.536926,1452004944
2059,430,100,195.7,-4.513205,48.533382,1452004953
2059,413,101,195.9,-4.5152783,48.52842,1452004964
2059,395,109,181.7,-4.51668,48.523186,1452004975
2059,395,121,150.7,-4.5140285,48.5181,1452004985
2059,394,128,122.5,-4.50758,48.514225,1452004995
2059,394,128,122.5,-4.50758,48.514225,1452004996
2059,395,131,96.3,-4.498852,48.512646,1452005004
2059,395,131,96.3,-4.498852,48.512646,1452005005
2059,395,131,76.9,-4.491598,48.513245,1452005013
2059,395,131,76.9,-4.491598,48.513245,1452005014
2059,394,125,50.9,-4.4831266,48.51642,1452005024
2059,393,106,7,-4.4792333,48.521465,1452005034
2059,395,85,334.4,-4.48081,48.525528,1452005045
2059,397,78,299.1,-4.484905,48.527954,1452005055
2059,398,74,261,-4.49001,48.528244,1452005065
2059,396,78,236.3,-4.493787,48.52694,1452005073
2059,394,87,207.1,-4.502985,48.521515,1452005094
2059,393,98,176.4,-4.503575,48.51764,1452005104
2059,395,112,147.1,-4.5003166,48.51264,1452005115
2059,395,109,156.6,-4.4968915,48.50808,1452005124
